product_id,timestamp,price,midprice,log_return,spread_abs,spread_bps,vol_60s,mean_return_60s,n_ticks_60s,trade_intensity_60s,spread_mean_60s,price_range_60s,future_vol_60s,vol_spike
BTC-USD,2026-04-06T15:06:21.985692316Z,69588.22,69588.215,0.0,0.00999999999476131,0.0014370249322764367,3.1305537729530594e-05,-3.802031601708567e-07,682,11.366666666666667,0.06413489736137294,75.7899999999936,3.0243451917794136e-05,0
BTC-USD,2026-04-06T15:06:22.087439884Z,69588.22,69588.205,0.0,0.010000000009313226,0.0014370251408716789,3.128258141894526e-05,-3.7964567753131e-07,683,11.383333333333333,0.06405563689672863,75.7899999999936,3.0755262621610744e-05,0
BTC-USD,2026-04-06T15:06:22.087439884Z,69588.22,69588.205,0.0,0.010000000009313226,0.0014370251408716789,3.125967553590522e-05,-3.7908982734458777e-07,684,11.4,0.06397660818782891,75.7899999999936,3.0755262621610744e-05,0
BTC-USD,2026-04-06T15:06:22.244409244Z,69588.21,69588.205,-1.4370249323838002e-07,0.010000000009313226,0.0014370251408716789,3.124940502692557e-05,-4.344144721286437e-07,683,11.383333333333333,0.06405563689677125,75.7899999999936,3.073444056911851e-05,0
BTC-USD,2026-04-06T15:06:22.244409244Z,69588.21,69588.205,0.0,0.010000000009313226,0.0014370251408716789,3.122652448732446e-05,-4.337784333700366e-07,684,11.4,0.06397660818787146,75.7899999999936,3.073444056911851e-05,0
BTC-USD,2026-04-06T15:06:22.342105273Z,69588.21,69580.53,0.0,5.380000000004657,0.7732048031259113,3.124940502692557e-05,-4.344144721286437e-07,683,11.383333333333333,0.07191800878553326,75.7899999999936,3.073444056911851e-05,0
BTC-USD,2026-04-06T15:06:22.342105273Z,69588.21,69580.53,0.0,5.380000000004657,0.7732048031259113,3.122652448732446e-05,-4.337784333700366e-07,684,11.4,0.0796783625738653,75.7899999999936,3.073444056911851e-05,0
BTC-USD,2026-04-06T15:06:22.550999962Z,69588.12,69580.53,-1.2933233691893935e-06,5.380000000004657,0.7732048031259113,3.1133724879312094e-05,-5.384701388389274e-07,683,11.383333333333333,0.08764275256301464,75.88000000000466,3.0777019449793196e-05,0
BTC-USD,2026-04-06T15:06:22.550999962Z,69588.12,69580.53,0.0,5.380000000004657,0.7732048031259113,3.111093145109687e-05,-5.37681749177377e-07,684,11.4,0.09538011695985915,75.88000000000466,3.0777019449793196e-05,0
BTC-USD,2026-04-06T15:06:22.591706131Z,69588.12,69580.475,0.0,0.00999999999476131,0.0014371847842029404,3.117946560877058e-05,-5.398426246347858e-07,681,11.35,0.09575624082314152,75.88000000000466,3.073802761794999e-05,0
BTC-USD,2026-04-06T15:06:22.591706131Z,69588.12,69580.475,0.0,0.00999999999476131,0.0014371847842029404,3.1156571643841005e-05,-5.390499041874514e-07,682,11.366666666666667,0.09563049853453685,75.88000000000466,3.073802761794999e-05,0
